Image,Start,End,Sift
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV01_12FEB062050503-P1BS-1020010017048500_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV01_20170913232618_102001006652AE00_17SEP13232618-P1BS-501644265070_01_P004_u08rf3031.tif,1581714137.149398,1581714139.620861,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV01_12FEB062050503-P1BS-1020010017048500_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoQB02_09OCT072155104-P1BS-101001000A66C300_u08rf3031.tif,1581714139.626644,1581714145.486349,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV01_12FEB062050503-P1BS-1020010017048500_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV02_20171231204353_1030010076ABE700_17DEC31204353-P1BS-501981518040_01_P005_u08rf3031.tif,1581714145.491951,1581714147.984581,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV01_12FEB062050503-P1BS-1020010017048500_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV03_20171214214134_1040010035CBB100_17DEC14214134-P1BS-501934391090_01_P001_u08rf3031.tif,1581714147.990478,1581714150.390155,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV01_12FEB062050503-P1BS-1020010017048500_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV01_11MAR052138264-P1BS-1020010012BF3700_u08rf3031.tif,1581714150.395993,1581714154.061174,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CURZ]_WV03_20160225234548_1040010019C4FD00_16FEB25234548-P1BS-500638663010_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CURZ]_WV03_20170114234643_1040010027372200_17JAN14234643-P1BS-501133209100_01_P001_u08rf3031.tif,1581714154.066965,1581714157.098752,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[LONG]_WV03_20171214035137_1040010037929500_17DEC14035137-P1BS-501954099020_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[LONG]_WV03_20171221040227_10400100360D3A00_17DEC21040227-P1BS-501934407020_01_P001_u08rf3031.tif,1581714157.104632,1581714160.821092,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[RNVG]_orthoWV02_12NOV200441530-P1BS_R4C1-103001001D4A8500_u16rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[RNVG]_orthoQB02_05NOV150424131-P1BS-1010010004A68C00_u16rf3031.tif,1581714160.827003,1581714166.393601,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_QB02_20030908202608_1010010002450200_03SEP08202608-P1BS-052811789010_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_QB02_20021026205629_10100100015F1C00_02OCT26205629-P1BS-052811836030_01_P001_u08rf3031.tif,1581714166.399387,1581714168.129848,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_QB02_20030908202608_1010010002450200_03SEP08202608-P1BS-052811789010_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_QB02_20101101204049_101001000C844200_10NOV01204049-P1BS-052476726010_01_P001_u08rf3031.tif,1581714168.135973,1581714173.609201,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_QB02_20030908202608_1010010002450200_03SEP08202608-P1BS-052811789010_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20110115205214_10200100110F2B00_11JAN15205214-P1BS-052825415030_01_P001_u08rf3031.tif,1581714173.61566,1581714175.921262,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_QB02_20030908202608_1010010002450200_03SEP08202608-P1BS-052811789010_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20101123213714_102001001087D800_10NOV23213714-P1BS-052503238010_01_P001_u08rf3031.tif,1581714175.927289,1581714178.866775,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[SIGA]_WV03_20171113070830_10400100331E6A00_17NOV13070830-P1BS-501896680020_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[SIGA]_WV03_20170222062729_10400100298A2F00_17FEB22062729-P1BS-501556007090_01_P001_u08rf3031.tif,1581714178.872568,1581714182.794108,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BECH]_WV03_20170218052432_1040010029B6D900_17FEB18052432-P1BS-501174646040_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BECH]_WV01_20180508081547_1020010073D6FA00_18MAY08081547-P1BS-502344495090_01_P003_u08rf3031.tif,1581714182.800018,1581714187.307498,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BERK]_orthoWV02_11JAN300200263-P1BS-1030010008580500_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BERK]_WV02_20151115013030_103001004CC30D00_15NOV15013030-P1BS-500637506080_01_P001_u08rf3031.tif,1581714187.31305,1581714190.313439,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PAUL]_WV02_20170207130745_1030010063214300_17FEB07130745-P1BS-501176777070_01_P007_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PAUL]_WV03_20180324132912_10400100390F4900_18MAR24132912-P1BS-502105193080_01_P006_u08rf3031.tif,1581714190.31919,1581714192.709343,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PAUL]_WV02_20170207130745_1030010063214300_17FEB07130745-P1BS-501176777070_01_P007_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PAUL]_WV01_20170330155631_102001005DAEA900_17MAR30155631-P1BS-501284824050_01_P001_u08rf3031.tif,1581714192.715702,1581714194.14392,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PAUL]_WV02_20170207130745_1030010063214300_17FEB07130745-P1BS-501176777070_01_P007_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PAUL]_WV02_20170207130940_103001006479A100_17FEB07130940-P1BS-501177366030_01_P006_u08rf3031.tif,1581714194.149647,1581714195.624303,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PAUL]_WV02_20170207130745_1030010063214300_17FEB07130745-P1BS-501176777070_01_P007_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PAUL]_WV02_20170207130745_1030010063214300_17FEB07130745-P1BS-501176777070_01_P006_u08rf3031.tif,1581714195.630976,1581714197.064458,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[WATT]_WV03_20170303232144_104001002959E300_17MAR03232144-P1BS-501555998020_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[WATT]_WV02_20151201232400_103001004C3F6800_15DEC01232400-P1BS-500638403060_01_P010_u08rf3031.tif,1581714197.070924,1581714198.790788,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[STAN]_WV02_20180115044657_1030010076AC3900_18JAN15044657-P1BS-502051684100_01_P005_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[STAN]_WV03_20170929051028_10400100331E2F00_17SEP29051028-P1BS-501987131100_01_P006_u08rf3031.tif,1581714198.797756,1581714206.493639,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[RAUE]_WV02_20160210030417_1030010051D46100_16FEB10030417-M1BS-500638396010_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[RAUE]_WV02_20160124033143_1030010050997B00_16JAN24033143-P1BS-500637524010_01_P002_u08rf3031.tif,1581714206.499914,1581714208.487103,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[JOUB]_orthoWV02_13DEC301422386-M1BS-103001002AAFD200_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[JOUB]_WV02_20170112140851_103001006263E300_17JAN12140851-P1BS-501145582030_01_P001_u08rf3031.tif,1581714208.493473,1581714213.052335,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[EVER]_orthoWV01_10DEC011353185-P1BS-10200100107A3C00_u16ns3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[EVER]_WV02_20170406140940_10300100685A7000_17APR06140940-P1BS-501670145090_01_P001_u08rf3031.tif,1581714213.058392,1581714217.651164,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_QB02_20041029001309_10100100035B9C00_04OCT29001309-M1BS-052811833030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV02_20110831235645_103001000C56FB00_11AUG31235645-P1BS-052886813020_01_P001_u08rf3031.tif,1581714217.65722,1581714220.30906,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_QB02_20041029001309_10100100035B9C00_04OCT29001309-M1BS-052811833030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV01_20081119000357_1020010005AA6C00_08NOV19000357-P1BS-052823304090_01_P002_u08rf3031.tif,1581714220.31501,1581714222.408461,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_QB02_20041029001309_10100100035B9C00_04OCT29001309-M1BS-052811833030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031.tif,1581714222.415146,1581714224.570752,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_QB02_20041029001309_10100100035B9C00_04OCT29001309-M1BS-052811833030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV02_20110927004344_103001000D2F4300_11SEP27004344-P1BS-052886885010_01_P001_u08rf3031.tif,1581714224.577001,1581714226.685237,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_QB02_20041029001309_10100100035B9C00_04OCT29001309-M1BS-052811833030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV02_20111003002218_103001000D90DE00_11OCT03002218-P1BS-052725261010_01_P001_u08rf3031.tif,1581714226.691032,1581714228.715883,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_QB02_20041029001309_10100100035B9C00_04OCT29001309-M1BS-052811833030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV01_20110222002619_10200100114F4D00_11FEB22002619-P1BS-052825571070_01_P001_u08rf3031.tif,1581714228.72225,1581714231.081309,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[SHLY]_WV02_20151204013004_103001004E6DBF00_15DEC04013004-P1BS-500637506010_01_P007_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[SHLY]_orthoWV02_11FEB070208335-P1BS-10300100087C7200_u08rf3031.tif,1581714231.087785,1581714234.206881,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CURZ]_WV03_20170114234643_1040010027372200_17JAN14234643-P1BS-501133209100_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CURZ]_WV02_20171212235809_10300100768B9E00_17DEC12235809-P1BS-501973775070_01_P001_u08rf3031.tif,1581714234.213291,1581714237.69391,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[OMGA]_WV03_20170319063034_1040010029706700_17MAR19063034-P1BS-501324088090_01_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[OMGA]_WV02_20180120064414_1030010078134600_18JAN20064414-P1BS-502168003070_01_P001_u08rf3031.tif,1581714237.700775,1581714240.152474,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV01_20180130002444_102001006FE52B00_18JAN30002444-P1BS-502183693030_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV01_20170913232618_102001006652AE00_17SEP13232618-P1BS-501644265070_01_P004_u08rf3031.tif,1581714240.159208,1581714244.208254,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV01_20180130002444_102001006FE52B00_18JAN30002444-P1BS-502183693030_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV03_20170219215337_10400100283E3D00_17FEB19215337-P1BS-501324011010_01_P001_u08rf3031.tif,1581714244.214686,1581714248.213429,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV01_20180130002444_102001006FE52B00_18JAN30002444-P1BS-502183693030_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV02_20180113143018_1030010076ADB400_18JAN13143018-P1BS-502168031030_01_P001_u08rf3031.tif,1581714248.219842,1581714252.5501,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV01_20180130002444_102001006FE52B00_18JAN30002444-P1BS-502183693030_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV01_20180119232358_102001006F99BB00_18JAN19232358-P1BS-502181057030_01_P004_u08rf3031.tif,1581714252.556621,1581714257.043652,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV01_20180130002444_102001006FE52B00_18JAN30002444-P1BS-502183693030_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV03_20171214214134_1040010035CBB100_17DEC14214134-P1BS-501934391090_01_P001_u08rf3031.tif,1581714257.050083,1581714261.058523,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_WV01_20180130002444_102001006FE52B00_18JAN30002444-P1BS-502183693030_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CBAR]_orthoWV02_11JAN281959038-P1BS-103001000956F900_u08rf3031.tif,1581714261.065521,1581714268.585116,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV01_20111121003010_1020010016B4EC00_11NOV21003010-P1BS-052831941040_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_QB02_20041029001309_10100100035B9C00_04OCT29001309-M1BS-052811833030_01_P001_u08rf3031.tif,1581714268.591138,1581714272.869807,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV01_20111121003010_1020010016B4EC00_11NOV21003010-P1BS-052831941040_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV02_20110917233319_103001000DB8F000_11SEP17233319-M1BS-052886791030_01_P001_u08rf3031.tif,1581714272.875796,1581714277.055749,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV01_20111121003010_1020010016B4EC00_11NOV21003010-P1BS-052831941040_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV02_20140912002506_1030010036730E00_14SEP12002506-P1BS-500182085050_01_P001_u08rf3031.tif,1581714277.061626,1581714282.461891,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV01_20111121003010_1020010016B4EC00_11NOV21003010-P1BS-052831941040_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_QB02_20091230235427_101001000ADDC600_09DEC30235427-P1BS-052812364040_01_P001_u08rf3031.tif,1581714282.467783,1581714286.756386,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV01_20111121003010_1020010016B4EC00_11NOV21003010-P1BS-052831941040_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_QB02_20091127001633_101001000AAEA400_09NOV27001633-M1BS-052274707010_01_P001_u08rf3031.tif,1581714286.76274,1581714291.089683,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV01_20111121003010_1020010016B4EC00_11NOV21003010-P1BS-052831941040_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PGEO]_WV02_20140112230550_103001002BD85300_14JAN12230550-P1BS-500129760150_01_P001_u08rf3031.tif,1581714291.095509,1581714302.204312,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRAS]_WV03_20171001134642_104001003319CE00_17OCT01134642-P1BS-501946281020_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRAS]_WV02_20170208123333_1030010064D60C00_17FEB08123333-P1BS-501177416010_01_P002_u08rf3031.tif,1581714302.210635,1581714305.071681,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PAUL]_WV01_20180603155512_102001006F4A0E00_18JUN03155512-P1BS-502347206090_01_P005_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PAUL]_WV01_20170330155631_102001005DAEA900_17MAR30155631-P1BS-501284824050_01_P001_u08rf3031.tif,1581714305.077593,1581714306.935581,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PAUL]_WV01_20180603155512_102001006F4A0E00_18JUN03155512-P1BS-502347206090_01_P005_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PAUL]_orthoQB02_10OCT141249282-P1BS-101001000C6FB900_u16ns3031.tif,1581714306.94136,1581714311.491594,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20180112200209_1030010075091400_18JAN12200209-P1BS-502168016070_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20180112200209_1030010075091400_18JAN12200209-P1BS-502168016070_01_P001_u08rf3031.tif,1581714311.497462,1581714313.681061,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20180112200209_1030010075091400_18JAN12200209-P1BS-502168016070_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20171022231622_102001006A57CE00_17OCT22231622-P1BS-501690253020_01_P002_u08rf3031.tif,1581714313.686858,1581714319.761412,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20180112200209_1030010075091400_18JAN12200209-P1BS-502168016070_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20110123210246_1020010011169C00_11JAN23210246-P1BS-500183065180_01_P002_u08rf3031.tif,1581714319.767133,1581714322.002028,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20180112200209_1030010075091400_18JAN12200209-P1BS-502168016070_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20111113143718_1020010018E9E400_11NOV13143718-P1BS-052882678010_01_P001_u08rf3031.tif,1581714322.007673,1581714325.565078,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20180112200209_1030010075091400_18JAN12200209-P1BS-502168016070_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_QB02_20101210202253_101001000CB2C600_10DEC10202253-P1BS-052551598320_01_P001_u08rf3031.tif,1581714325.571196,1581714329.796197,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MACK]_WV01_20171113023053_102001006972D800_17NOV13023053-P1BS-501922609010_01_P009_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MACK]_WV02_20180307233552_10300100796E7800_18MAR07233552-P1BS-502125518010_01_P003_u08rf3031.tif,1581714329.801755,1581714334.59089,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MACK]_WV01_20171113023053_102001006972D800_17NOV13023053-P1BS-501922609010_01_P009_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MACK]_WV02_20170122230212_1030010064C91200_17JAN22230212-P1BS-501669366060_01_P003_u08rf3031.tif,1581714334.596608,1581714340.15162,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[ROOK]_WV01_20170113075028_1020010059CB9D00_17JAN13075028-P1BS-501156396100_01_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[ROOK]_WV01_20170112081217_102001005943D300_17JAN12081217-P1BS-501156378070_01_P003_u08rf3031.tif,1581714340.157472,1581714343.059205,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[ROOK]_WV01_20170113075028_1020010059CB9D00_17JAN13075028-P1BS-501156396100_01_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[ROOK]_WV01_20170126074646_102001005C12BB00_17JAN26074646-P1BS-501168225100_01_P003_u08rf3031.tif,1581714343.065536,1581714345.637453,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PENG]_WV02_20151120132559_103001004CB62D00_15NOV20132559-P1BS-500637518030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[PENG]_WV02_20170306131226_103001006648D900_17MAR06131226-P1BS-501669730020_01_P001_u08rf3031.tif,1581714345.644187,1581714353.233228,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[AVIA]_WV03_20171228135603_10400100358E6900_17DEC28135603-P1BS-501932180020_01_P008_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[AVIA]_WV03_20171228135603_10400100358E6900_17DEC28135603-P1BS-501932180020_01_P008_u08rf3031.tif,1581714353.239254,1581714358.463855,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[POSS]_WV02_20170928213715_1030010072AFB100_17SEP28213715-P1BS-501682974040_01_P006_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[POSS]_WV02_20170928213715_1030010072AFB100_17SEP28213715-P1BS-501682974040_01_P006_u08rf3031.tif,1581714358.470175,1581714365.257159,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRAT]_WV01_20110215043802_1020010011839B00_11FEB15043802-P1BS-052503546010_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRAT]_WV02_20131108043636_1030010028621800_13NOV08043636-P1BS-500198291150_01_P001_u08rf3031.tif,1581714365.262961,1581714369.560374,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDM]_WV01_20170913232620_102001006652AE00_17SEP13232620-P1BS-501644265070_01_P006_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDM]_orthoWV02_12JAN282031092-P1BS-1030010011532B00_u08rf3031.tif,1581714369.5662,1581714386.615116,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDM]_WV01_20170913232620_102001006652AE00_17SEP13232620-P1BS-501644265070_01_P006_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[BRDM]_WV01_20170913232712_1020010067A4BE00_17SEP13232712-P1BS-501656198090_01_P006_u08rf3031.tif,1581714386.620776,1581714409.999945,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20120207210246_10300100115E5A00_12FEB07210246-P1BS-052889668030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV03_20150220211413_1040010007CEDC00_15FEB20211413-P1BS-500308362100_01_P003_u08rf3031.tif,1581714410.005699,1581714412.858595,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20120207210246_10300100115E5A00_12FEB07210246-P1BS-052889668030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20171022231622_102001006A57CE00_17OCT22231622-P1BS-501690253020_01_P002_u08rf3031.tif,1581714412.864189,1581714418.758246,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20120207210246_10300100115E5A00_12FEB07210246-P1BS-052889668030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_QB02_20091216195954_101001000ACA8200_09DEC16195954-P1BS-052306182010_01_P001_u08rf3031.tif,1581714418.763898,1581714422.303418,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20120207210246_10300100115E5A00_12FEB07210246-P1BS-052889668030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20110115205214_10200100110F2B00_11JAN15205214-P1BS-052825415030_01_P001_u08rf3031.tif,1581714422.309828,1581714425.016156,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV02_20120207210246_10300100115E5A00_12FEB07210246-P1BS-052889668030_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[CROZ]_WV01_20101123213714_102001001087D800_10NOV23213714-P1BS-052503238010_01_P001_u08rf3031.tif,1581714425.02198,1581714428.374521,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[HBAY]_WV03_20171123224136_10400100357D2200_17NOV23224136-P1BS-501932167090_01_P004_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[HBAY]_WV03_20171120233106_1040010035D1C700_17NOV20233106-P1BS-501934396020_01_P001_u08rf3031.tif,1581714428.380893,1581714431.670078,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[RAUE]_WV02_20160124033143_1030010050997B00_16JAN24033143-P1BS-500637524010_01_P002_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[RAUE]_WV02_20160210030417_1030010051D46100_16FEB10030417-M1BS-500638396010_01_P001_u08rf3031.tif,1581714431.676688,1581714434.283043,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[RAUE]_WV02_20160124033143_1030010050997B00_16JAN24033143-P1BS-500637524010_01_P002_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[RAUE]_WV02_20160210030417_1030010051D46100_16FEB10030417-P1BS-500638396010_01_P001_u08rf3031.tif,1581714434.289397,1581714436.53373,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[SIGA]_WV02_20180108054544_1030010077206300_18JAN08054544-P1BS-501981587060_01_P001_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[SIGA]_WV03_20170222062729_10400100298A2F00_17FEB22062729-P1BS-501556007090_01_P001_u08rf3031.tif,1581714436.540567,1581714444.350794,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[NORF]_WV02_20171219212314_1030010076AD1000_17DEC19212314-P1BS-501981518090_01_P008_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[NORF]_WV03_20160129214450_1040010017764300_16JAN29214450-P1BS-500638665010_01_P001_u08rf3031.tif,1581714444.356895,1581714446.858772,1
/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MICH]_WV03_20180328125419_104001003AC8E100_18MAR28125419-P1BS-502112688010_01_P003_u08rf3031.tif_/pylon5/mc3bggp/aymen/geolocation_dataset_new/[MICH]_WV03_20170915124943_104001003246CB00_17SEP15124943-P1BS-501946233080_01_P003_u08rf3031.tif,1581714446.86466,1581714458.929696,1
